Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Charges_Per_Month,Total_Services_Count
1,0,0,0,-1.1145631287986442,1,0,0,0,2,0,2,0,2,0,1,0,0.0278619390838584,-0.8558217596739395,0,65,5636,0.5919281454040236,4
1,0,1,1,1.0436161483629645,1,2,1,0,0,0,0,2,0,2,0,0,0.5895493251400082,1.1242733565037075,0,25,4348,-0.5013107019531333,4
1,0,1,0,1.6137012404433893,1,2,0,2,2,2,2,0,2,2,1,0,0.5829021371393436,1.6327366702064,0,76,5219,-0.5323716437819577,7
1,0,1,0,1.6137012404433893,1,2,0,2,2,2,2,0,0,2,0,3,0.11261358609233106,1.1157364670285255,0,34,4613,-0.5545958701153428,6
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,1,-1.477726143066649,-0.9968238204629898,0,31,2507,0.5021150469943124,8
1,0,1,1,0.8400143297628127,1,0,2,1,1,1,1,1,1,1,0,1,-1.481049737066981,-0.5345302991932578,0,22,6050,-0.6187439281944965,8
0,0,0,0,-0.21871512695797646,1,0,1,0,0,2,2,0,2,0,1,2,0.8122301231622688,0.045823771097593724,0,54,4384,-0.29637526561482336,5
0,0,1,0,-0.5851984004382496,1,0,1,2,0,0,0,0,0,0,0,2,0.33363258711442517,-0.3713367375979209,0,39,4809,-0.21025469100791094,3
1,0,1,1,0.5549717837226001,1,0,2,1,1,1,1,1,1,2,1,3,-1.481049737066981,-0.6010165650283952,0,35,3136,-0.6123561347660306,8
0,0,1,0,1.6137012404433893,1,2,0,2,0,2,2,2,2,2,1,1,0.6526976111463211,1.683869770473768,0,44,5046,-0.5290733487077449,7
0,0,1,0,-1.1552834925186746,0,1,0,0,0,0,0,0,0,0,1,2,-1.3165318340505352,-0.9616836009953809,0,31,3891,-0.08491865154746053,1
0,0,0,0,-0.30015585439803716,1,0,2,1,1,1,1,1,1,2,0,1,-1.4943441130683104,-0.7961297107854586,0,20,3875,-0.5743191913924571,8
0,0,1,1,0.3106496014024181,0,1,0,0,2,0,0,2,2,0,1,2,-0.4623681759651477,-0.10728876080741219,0,35,2819,-0.5194332098526275,4
1,0,1,0,1.247217966963116,1,2,1,0,2,2,0,2,2,0,1,2,1.2509445312061254,1.837224952984012,0,43,5096,-0.4781853675627497,7
1,0,0,0,-0.748079855318371,1,2,0,0,2,0,0,0,0,0,1,1,-0.3078210549496983,-0.6671498845286412,0,68,3520,-0.23740982714522565,3
1,1,1,0,1.6137012404433893,1,2,1,0,2,2,2,2,2,2,1,0,1.4952286902305454,2.493903668195094,0,53,4265,-0.4892582153118922,8
1,0,0,0,0.26992923768238775,1,2,1,2,2,0,0,2,2,0,1,2,1.3838882912194153,0.7768859263870048,0,66,4111,-0.3566510471615233,7
0,0,1,1,0.5956921474426305,0,1,0,2,2,2,0,2,2,2,1,1,-0.1582593249347472,0.21570125390993364,0,48,3248,-0.5183146242990037,6
1,0,1,0,-0.5444780367182193,1,2,1,2,2,0,2,0,0,0,1,1,0.7989357471609396,-0.2679675797666491,0,63,4600,-0.15256511290286012,6
0,0,0,0,-0.62591876415828,1,2,1,0,0,2,0,0,0,0,0,0,0.5081212721318681,-0.41210203927785904,0,27,3443,-0.15173704887496914,4
1,1,1,0,0.06632741908223598,1,2,1,0,0,0,0,0,0,0,1,2,0.358559542116917,0.06426521709566108,0,22,5381,-0.41414234966938107,3
0,0,0,0,0.3920903288424788,1,0,0,0,2,0,0,0,0,0,1,2,-0.5055748979694671,-0.0890237879767906,0,43,3637,-0.5295134866440048,2
0,0,1,1,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,0,1,-1.3580767590546883,-0.2718720485963834,0,59,5471,-0.6235743016905271,9
1,1,1,0,-0.5444780367182193,1,0,0,2,0,2,0,2,0,0,0,0,0.05445069108651675,-0.43839654122725646,0,22,4533,-0.28097873445887284,4
1,0,0,0,1.002895784642934,1,0,2,1,1,1,1,1,1,2,0,1,-1.5275800530716328,-0.5229713067255698,0,58,6466,-0.6244693576357938,8
1,0,1,0,1.6137012404433893,1,2,1,0,2,2,2,2,2,2,1,2,1.4503601712260603,2.3999317065303014,0,33,4394,-0.49137854785960033,8
0,0,0,0,-1.0738427650786138,1,0,1,0,2,0,0,0,2,0,1,3,0.7042133181514708,-0.7787471037920651,0,80,3291,0.7461664451045918,4
1,0,1,0,1.1657772395230555,1,2,0,0,2,2,0,2,2,2,0,0,0.5363718211346925,1.1703549123529449,0,64,4161,-0.5120270909854893,6
1,0,1,1,0.6364125111626608,1,2,1,2,2,2,2,2,2,2,0,1,1.5633623672373562,1.3958655612025164,0,57,3922,-0.40003276260701304,9
1,0,0,0,-0.6666391278783103,1,0,2,1,1,1,1,1,1,0,1,1,-1.4677553610656522,-0.8600791748385651,0,64,5667,-0.5226984926819558,8
0,0,0,0,-1.1960038562387048,1,0,0,0,0,0,0,0,0,0,0,2,-0.6700928009859131,-0.9516466895969112,0,74,3122,0.6167700662407525,1
1,0,0,0,1.3286586944031769,1,2,1,0,2,2,0,2,2,2,0,1,1.3406815692150957,1.9200791050997303,0,28,5649,-0.4790539661934046,7
0,0,1,1,1.5322605130033284,1,2,1,2,2,2,2,2,2,2,1,1,1.6747027662484868,2.6339792448550545,0,80,4388,-0.47568233545244004,9
1,0,1,0,1.125056875803025,1,0,0,2,0,0,0,2,0,1,1,3,-0.16490651293541178,0.565338716911568,0,63,5488,-0.5492338876859535,3
0,0,1,0,1.4915401492832983,1,2,2,1,1,1,1,1,1,1,1,2,-1.2783105030467143,-0.22773169758904774,0,25,5418,-0.6185558696973199,9
0,1,0,0,0.10704778280226633,1,0,1,0,0,0,0,0,0,0,0,2,0.19237984210030468,0.061441646416531125,0,45,5873,-0.43694140925048863,2
0,0,0,0,-0.4223169455581282,1,0,2,1,1,1,1,1,1,0,1,3,-1.4860351280674797,-0.7983356253785289,0,44,5555,-0.5616841315791788,8
1,0,1,1,1.369379058123207,1,2,0,0,2,2,0,2,2,2,0,0,0.5014740841312035,1.3037906860877642,0,56,6236,-0.524988573180513,6
1,0,1,1,0.06632741908223598,1,2,1,0,0,2,0,0,2,0,1,1,0.8404806721650927,0.3605636652368568,0,59,4648,-0.36664241312442736,5
0,0,1,1,1.6137012404433893,1,2,2,1,1,1,1,1,1,2,0,0,-1.3397969920528607,-0.25175410750758276,0,64,5335,-0.6232318199930063,9
1,0,1,1,-0.055833672077855064,0,1,0,2,0,2,2,2,2,1,0,2,-0.15992112193491323,-0.1901208537772,0,37,4337,-0.44683438573755124,6
1,0,0,1,-0.0965540357978854,1,2,2,1,1,1,1,1,1,1,0,0,-1.3098846460498705,-0.6866722286773129,0,47,5915,-0.5678751810055294,9
1,1,1,0,-0.5444780367182193,0,1,0,0,2,2,0,0,0,0,1,1,-1.0124229830201346,-0.7511511122327562,0,20,4615,-0.4650000403494091,3
0,0,1,0,1.3286586944031769,1,2,1,2,0,2,0,2,2,0,1,2,1.3390197722149297,2.0449779893593676,0,53,5313,-0.47914082605647,7
0,0,1,1,-0.0965540357978854,1,0,2,1,1,1,1,1,1,2,0,3,-1.5109620830699715,-0.7397906520784444,0,30,4453,-0.5902514025036248,8
1,0,0,0,-1.0738427650786138,1,0,2,1,1,1,1,1,1,1,0,3,-1.51594747407047,-0.9508966786352672,0,41,5322,-0.34797002427572143,8
0,0,0,0,-1.2367242199587352,0,1,0,0,2,0,0,2,2,0,0,2,-0.4440884089633204,-0.963073327189015,0,58,2580,1.3027892647319517,4
1,0,1,1,0.8400143297628127,1,2,0,2,0,0,2,0,2,0,0,2,0.2355865641046238,0.6830242604518657,0,52,4903,-0.5090785255263738,5
1,1,1,0,-1.0331224013585834,1,2,1,0,0,0,0,0,0,0,1,2,0.35357415111641893,-0.7706072789436359,0,41,3533,0.4189901580406435,3
0,0,1,1,1.1657772395230555,1,0,0,2,0,0,0,0,0,1,1,0,-0.5005895069689685,0.30073926147279173,0,46,4577,-0.5697244555095042,2
0,0,0,0,-0.7888002190384014,1,2,0,2,0,2,0,2,2,0,1,2,0.464914550127549,-0.5666484156683608,0,79,5631,-0.016698915095828652,6
1,1,1,0,0.10704778280226633,1,2,1,0,0,2,0,0,0,1,1,0,0.5596369791370178,0.2362603779173483,0,60,2300,-0.40174868806512304,4
0,0,1,0,-1.2367242199587352,1,0,1,0,0,0,0,0,0,0,1,1,0.1873944510998066,-0.9374847179094,0,39,5748,2.0289377199594054,2
0,0,0,0,-1.1960038562387048,1,2,1,0,0,0,0,0,0,0,0,2,0.37683930911874425,-0.8921311138758758,0,25,2650,1.5196783428064673,3
0,0,0,0,1.2064976032430856,1,2,1,0,0,0,0,2,2,1,1,0,0.9717626351782166,1.5341984653339515,0,25,4778,-0.49056082995760353,5
1,0,1,1,1.6137012404433893,1,2,1,2,2,2,2,0,2,2,0,1,1.302460238211275,2.310900993553986,0,26,4495,-0.49836779218352717,8
1,0,1,0,1.247217966963116,1,0,2,1,1,1,1,1,1,2,1,0,-1.4893587220678117,-0.4610071658062265,0,74,5151,-0.6258932790763275,8
0,1,0,0,0.10704778280226633,1,2,1,2,2,2,2,2,2,1,1,0,1.5301264272340338,0.6867301969682238,0,35,2125,-0.3087507280096773,9
1,0,1,0,1.2064976032430856,1,2,1,2,2,0,0,0,2,1,0,2,1.0415581091851935,1.6419573932054332,0,61,6139,-0.4867389959827222,6
0,0,0,0,-0.7073594915983407,1,2,0,0,0,0,0,0,0,0,1,3,-0.5305018529719588,-0.6880840140168779,0,57,2577,-0.3119355896554117,2
0,0,0,0,0.9214550572028734,1,0,0,2,0,0,0,0,0,0,1,1,-0.47233895796614456,0.24398107899309418,0,44,6250,-0.558136769376562,2
0,0,0,0,-0.8702409464784621,1,0,0,0,0,0,0,0,0,0,1,3,-0.6684310039857471,-0.7974312003953701,0,64,4492,-0.23502118091092486,1
0,0,0,0,1.1657772395230555,1,0,2,1,1,1,1,1,1,1,0,0,-1.505976692069473,-0.4162050404209698,0,26,4559,-0.6256650092547431,8
0,0,1,0,1.5729808767233588,1,2,0,2,2,2,2,2,2,2,0,1,0.8155537171626008,1.8127834192927932,0,30,4658,-0.5194293258750107,8
1,0,0,0,0.10704778280226633,1,0,2,1,1,1,1,1,1,2,0,3,-1.5126238800701375,-0.7067019331823907,0,77,2682,-0.6003248116766656,8
0,0,0,0,-0.62591876415828,1,0,1,0,0,0,0,0,0,0,0,0,0.19071804510013865,-0.4915370237743188,0,53,3650,-0.21256790630849703,2
0,0,1,0,0.5956921474426305,1,0,2,1,1,1,1,1,1,2,0,0,-1.4993295040688086,-0.5992077150620776,0,28,4159,-0.6146964998530423,8
0,0,1,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,0,3,-1.4594463760648215,-0.9740146635706435,0,56,5867,-0.06399411053498512,8
1,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,1,3,-1.4993295040688086,-0.9756249812235848,0,55,4852,-0.0983906163089172,8
1,1,1,0,0.47353105628253944,1,0,2,1,1,1,1,1,1,2,1,1,-1.5093002860698053,-0.6319876059151014,0,42,4975,-0.6123317400810845,8
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,3,-0.6900343649879066,-0.9863677852918369,0,75,4138,1.8607770250646265,1
0,0,1,1,0.47353105628253944,1,2,1,0,2,2,0,0,2,1,0,2,0.9850570111795457,0.8892552157580034,0,73,5019,-0.42111264687118843,6
0,0,0,0,-0.5851984004382496,1,0,1,2,0,0,0,0,0,0,1,2,0.35357415111641893,-0.39677093285602083,0,53,4792,-0.20663400618960226,3
0,0,1,0,1.3286586944031769,1,0,0,2,2,2,0,0,2,2,0,0,0.2073360151017999,0.9293366839140895,0,32,6308,-0.5382923928040652,5
1,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,1,0,3,-1.4478137970636586,-0.9828162627969936,0,29,2088,-0.05396179635092168,8
1,0,1,0,0.025607055362205634,1,0,0,2,2,0,2,0,0,2,1,3,-0.12336158793125872,-0.11529623078025714,0,21,3215,-0.45576019468072543,4
0,0,0,0,0.06632741908223598,1,0,0,2,0,2,2,2,2,1,1,0,0.5047976781315361,0.19745834022524272,0,26,3570,-0.3997285758212572,6
0,0,1,1,-0.748079855318371,1,0,2,1,1,1,1,1,1,2,1,3,-1.4976677070686424,-0.8894619572182608,0,68,2966,-0.5110531397467292,8
0,0,0,0,-0.7888002190384014,1,0,2,1,1,1,1,1,1,0,1,3,-1.477726143066649,-0.8842780579245457,0,45,5332,-0.4953836204497157,8
1,0,1,1,-0.38159658183809786,1,2,2,1,1,1,1,1,1,1,0,3,-1.343120586053193,-0.7682028320371893,0,30,4031,-0.5453063267466031,9
0,0,1,1,0.5956921474426305,1,0,2,1,1,1,1,1,1,2,0,3,-1.4960059100684764,-0.5871413622379833,0,34,3843,-0.6144576352296123,8
1,0,0,1,-0.62591876415828,1,0,0,2,0,0,0,0,0,0,1,3,-0.4806479429669752,-0.6321861382284778,0,33,3202,-0.3412363167961686,2
1,1,1,0,1.0843365120829946,0,1,0,0,2,0,0,2,2,0,1,2,-0.4823097399671412,0.31664390568882805,0,27,5546,-0.5656098197381602,4
0,0,0,0,1.4915401492832983,1,2,0,2,0,2,2,2,2,2,1,1,0.684271754149477,1.5960523105236413,0,37,6499,-0.5218361713187157,7
1,0,0,0,-0.9109613101984924,1,0,0,2,0,0,0,0,0,0,1,3,-0.4357794239624898,-0.774379392897786,0,45,4292,-0.12327596707717858,2
1,0,1,1,-0.8295205827584317,1,2,2,1,1,1,1,1,1,2,1,0,-1.3547531650543558,-0.8868148597065765,0,69,3705,-0.4499625935943952,9
0,0,1,1,0.26992923768238775,1,0,0,0,0,2,0,2,0,0,1,3,-0.16324471593524553,0.027249970223942273,0,47,3900,-0.49008082580956785,3
1,1,1,0,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,0,1,-1.3065610520495383,-0.216216823413221,0,26,5341,-0.6211060339150829,9
1,0,1,1,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,0,1,-1.3580767590546883,-0.2882399348769646,0,71,5574,-0.6235743016905271,9
0,0,1,1,0.025607055362205634,1,2,2,1,1,1,1,1,1,1,0,1,-1.3497677740538576,-0.6527011439440311,0,73,4501,-0.5801946126275971,9
1,1,0,0,1.4100994218432374,1,2,1,0,0,0,0,0,0,0,1,3,0.36354493311741554,1.2269807399570585,0,30,5823,-0.5339953842841786,3
0,0,1,0,-0.9516816739185228,1,0,0,0,2,0,0,0,0,0,0,3,-0.4623681759651477,-0.7999238838855395,0,26,4623,-0.07861262548890627,2
1,0,1,0,0.7992939660427822,1,2,1,2,0,2,2,0,0,2,1,1,0.8919963791702424,1.0359264770512442,0,62,6069,-0.4634749122632064,6
0,0,0,0,1.5322605130033284,1,2,1,0,2,0,0,2,2,1,0,2,1.1346187411944968,2.011293673523185,0,20,5980,-0.5019238011250408,6
1,0,0,0,-1.2774445836787656,1,0,1,0,2,0,0,0,2,0,1,2,0.6726391751483144,-0.9682792856286608,0,46,5754,4.211204919616646,4
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,3,-0.6800635829869099,-0.9862354304162525,0,57,4427,1.8779752779515924,1
0,0,0,0,0.7992939660427822,1,2,1,0,2,0,0,0,0,1,1,3,0.5131066631323666,0.890247877324885,0,51,5597,-0.4881365579124407,4
1,0,0,0,-1.0738427650786138,1,0,0,0,0,2,0,2,0,0,0,3,-0.12834697893175703,-0.8230859871127771,0,80,2191,0.3358652690869743,3
1,0,1,0,-1.0331224013585834,0,1,0,2,2,0,0,0,0,0,0,3,-1.0157465770204666,-0.8925722967944899,0,32,5100,-0.1714831910785226,3
0,0,0,0,-0.2594354906780068,1,0,1,2,0,2,2,0,0,1,1,1,0.7440964461554579,-0.002485758490644714,0,77,5689,-0.2915524751227112,5
1,0,1,1,-0.30015585439803716,1,0,0,2,0,0,2,0,0,0,0,2,-0.3477041829536853,-0.4336538248521554,0,63,3971,-0.42218080046929635,3
1,0,0,0,1.4915401492832983,1,0,2,1,1,1,1,1,1,2,1,3,-1.517609271070636,-0.44598488742741815,0,31,4535,-0.6303489573912393,8
0,0,0,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,1,1.5949365102405126,2.6086553453266084,0,60,4927,-0.4845463652058741,9
1,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,1,3,-1.4893587220678117,-0.9796397457829725,0,64,3172,-0.2041598715637581,8
1,0,1,1,1.0843365120829946,1,0,2,1,1,1,1,1,1,2,0,3,-1.504314895069307,-0.49936802057971813,0,50,5293,-0.6243705171019607,8
1,0,0,0,1.4100994218432374,1,0,0,2,0,2,0,0,2,2,0,0,0.02620014208369237,0.9184615249702534,0,54,6035,-0.551109332009934,4
0,1,0,0,-0.2594354906780068,1,0,1,0,0,0,0,0,2,0,1,2,0.466576347127715,-0.12072278067921002,0,37,4509,-0.32701060144522137,3
0,0,0,0,-0.21871512695797646,1,0,0,0,2,2,2,2,2,1,0,3,0.44663478312572175,-0.08858260505817654,0,54,2297,-0.3414183088902105,6
1,0,1,1,1.6137012404433893,1,2,1,2,0,2,0,2,2,2,0,0,1.3456669602155942,2.3515118812124096,0,78,4427,-0.4963259904709193,7
0,0,0,0,-1.0738427650786138,1,0,1,0,0,2,2,0,2,0,1,2,0.8138919201624348,-0.7909016931998821,0,76,4430,0.8002180970350564,5
1,0,1,1,1.2064976032430856,1,0,2,1,1,1,1,1,1,2,0,1,-1.4660935640654862,-0.4682205065255662,0,40,6403,-0.6240520309373873,8
1,0,0,0,-0.5037576729981889,1,2,0,0,2,0,2,2,0,1,1,2,0.1308933530941583,-0.3809765843696379,0,73,2989,-0.2865476925365571,5
1,0,0,0,-1.0738427650786138,1,0,0,2,0,2,2,2,2,0,0,1,0.4615909561272169,-0.7925561291446849,0,68,2724,0.6265976393190187,6
1,0,0,0,0.758573602322752,1,2,2,1,1,1,1,1,1,2,0,3,-1.329826210051864,-0.46109540238994934,0,46,5080,-0.6070620190041809,9
0,0,1,1,1.1657772395230555,1,0,2,1,1,1,1,1,1,2,0,1,-1.4960059100684764,-0.42712431765666753,0,22,6108,-0.6251102269035507,8
1,1,1,0,1.2064976032430856,1,2,1,2,2,2,0,0,0,0,1,2,0.8089065291619363,1.4729181579384603,0,25,4415,-0.49947844256565993,6
0,0,0,0,1.6137012404433893,1,2,1,2,0,0,2,0,0,2,1,0,0.6626683931473177,1.723002695354834,0,78,4520,-0.5286021636971432,5
1,1,0,0,-0.7888002190384014,1,0,0,0,2,0,0,2,0,0,1,2,-0.1615829189350795,-0.657973279821469,0,58,5254,-0.17107370886692824,3
0,0,1,1,0.22920887396235737,1,0,2,1,1,1,1,1,1,2,1,3,-1.4893587220678117,-0.6720690740711878,0,75,3614,-0.6029829462040671,8
1,1,1,1,0.06632741908223598,1,2,1,0,2,2,2,2,2,0,1,2,1.4669781412277214,0.5935964828487977,0,24,5151,-0.30489249561598747,8
1,0,0,0,-0.5851984004382496,0,1,0,2,0,2,0,0,0,0,0,3,-1.03568814102246,-0.7629748144516129,0,21,5388,-0.4588750485317703,3
1,0,1,1,0.9621754209229036,1,0,1,0,2,2,2,0,0,1,1,3,0.7008897241511383,1.1091628415411763,0,28,5058,-0.4889468474393893,5
0,0,0,0,0.14776814652229667,0,1,0,0,2,0,2,0,0,0,1,0,-0.9941432160183071,-0.44671283924313127,0,50,4452,-0.5536407653641231,3
0,1,1,1,1.002895784642934,1,0,1,0,2,2,2,2,0,0,1,1,1.0149693571825356,1.4504840065269358,0,23,4912,-0.4732433408710928,6
1,0,1,0,1.5322605130033284,1,0,1,2,2,0,2,0,0,2,0,0,0.6593447991469852,1.5116981364846351,0,39,5679,-0.5250162909169295,5
0,0,0,0,1.4508197855632678,0,1,0,0,2,0,2,0,2,0,0,2,-0.6584602219847502,0.3554238842350031,0,63,5750,-0.5869414691523076,4
1,0,0,1,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,1,2,-1.33148800705203,-0.994882615621088,0,29,3518,0.7543560893364804,1
0,0,0,0,0.18848851024232702,1,2,1,0,0,0,2,2,2,0,0,1,1.1811490571991479,0.5566253542689406,0,44,4040,-0.3590044922934239,6
0,0,0,1,-1.1552834925186746,1,2,2,1,1,1,1,1,1,0,1,3,-1.3065610520495383,-0.9686322319635521,0,77,2616,-0.07803935039267408,9
1,0,0,0,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,1,3,-0.467353566965646,-0.9834118597371228,0,30,3007,2.2448713395402007,2
1,0,0,0,-0.5037576729981889,0,1,0,2,2,2,2,2,0,0,1,1,-0.3244390249513595,-0.49155908292024947,0,68,4481,-0.36134644318780607,6
1,0,1,1,1.6137012404433893,1,0,0,2,2,0,2,2,0,2,0,0,0.12092257109316168,1.1363176501818713,0,79,5504,-0.5542032159398413,5
1,0,1,0,-0.8702409464784621,1,0,0,0,0,0,0,2,0,0,1,0,-0.3227772279511935,-0.7374744417557206,0,21,2762,-0.1356534975640102,2
0,0,1,1,0.025607055362205634,1,0,2,1,1,1,1,1,1,2,0,1,-1.4943441130683104,-0.7228271688577343,0,42,2635,-0.5948637106782445,8
0,1,0,0,1.2064976032430856,1,2,1,0,0,0,0,2,0,1,0,2,0.6543594081464871,1.1821124371340093,0,60,4166,-0.5079410749386115,4
0,0,0,0,-1.2774445836787656,0,1,0,0,0,2,2,0,0,0,0,3,-0.9592454790148186,-0.9899413669326106,0,55,3929,1.3964241971165443,3
1,0,1,0,-0.6666391278783103,1,0,1,2,2,0,0,0,0,0,0,0,0.531386430134194,-0.4228448433461112,0,55,2942,-0.11702205693646366,4
1,0,1,1,-0.4223169455581282,1,2,0,0,0,2,2,2,2,1,1,3,0.4615909561272169,-0.2717617528667299,0,67,3571,-0.26956308254259687,6
0,0,1,1,0.6771328748826912,1,0,0,2,0,2,2,0,0,0,0,0,-0.10009642992893289,0.3284234896158233,0,39,5511,-0.5200344495877003,4
1,0,1,1,0.14776814652229667,1,0,0,2,0,2,0,0,2,1,1,1,-0.035286346922454,-0.04025101632400733,0,31,2504,-0.46424083819493944,4
0,0,0,0,-0.055833672077855064,1,0,1,2,0,2,2,0,0,0,0,2,0.7590526191569525,0.1961127323234698,0,48,5094,-0.3477652831699242,5
1,0,1,0,-1.1145631287986442,1,2,1,2,0,0,0,0,2,0,1,2,0.8105683261621028,-0.823460992593599,0,27,2576,1.041949095946301,5
1,0,1,1,1.369379058123207,1,0,2,1,1,1,1,1,1,2,0,1,-1.4876969250676457,-0.39950626695142794,0,74,5011,-0.6274080194775193,8
1,0,0,0,1.2879383306831464,1,2,1,0,2,2,0,2,2,2,1,0,1.3174164112127704,1.9469030265514644,0,38,5617,-0.4774797982135408,7
1,0,1,1,-0.9109613101984924,1,0,2,1,1,1,1,1,1,0,1,1,-1.4860351280674797,-0.9093813659936851,0,23,2049,-0.45264856782149715,8
1,0,0,0,-0.13727439951791576,0,1,0,0,2,0,2,0,0,0,0,2,-1.0124229830201346,-0.5625012962333886,0,65,2555,-0.5305444930186239,3
1,0,0,0,1.002895784642934,1,0,2,1,1,1,1,1,1,2,0,0,-1.4660935640654862,-0.5091843405188807,0,49,4193,-0.6208122578839678,8
0,0,0,0,0.5549717837226001,1,2,1,2,2,0,0,0,0,0,0,3,0.6477122201458225,0.6917155639485625,0,49,3509,-0.45610817768657347,5
1,0,0,0,0.8400143297628127,1,0,2,1,1,1,1,1,1,2,0,0,-1.4993295040688086,-0.5743029393063145,0,68,5878,-0.6199117107979325,8
0,0,0,0,-0.62591876415828,1,0,0,2,2,0,2,2,2,1,0,1,0.5014740841312035,-0.39370471157165327,0,42,5574,-0.15301099353326292,6
0,0,1,1,0.22920887396235737,1,0,2,1,1,1,1,1,1,2,1,3,-1.481049737066981,-0.6766353172788433,0,63,2631,-0.6022479781319745,8
1,0,0,0,-0.7073594915983407,1,0,2,1,1,1,1,1,1,1,0,3,-1.4943441130683104,-0.8713955167010156,0,28,5753,-0.5197478120395842,8
0,0,0,0,-0.4223169455581282,0,1,0,0,2,0,0,2,2,0,1,2,-0.47898614596680894,-0.5209859835918066,0,73,2875,-0.41063860622408616,4
0,0,1,0,1.002895784642934,1,2,0,0,2,2,2,2,0,1,0,0,0.32698539911376057,0.9217262785679972,0,76,4546,-0.514163321878012,6
1,1,0,0,-0.8702409464784621,1,0,1,0,0,0,0,0,2,0,1,1,0.47820892612887816,-0.6406127319740061,0,20,3355,0.09461199942259028,3
0,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,2,0,3,-1.4760643460664828,-0.9968017613170591,0,38,4836,0.5049814224754735,8
1,0,1,1,-0.8295205827584317,1,0,2,1,1,1,1,1,1,2,0,0,-1.4527991880641573,-0.8901678498880433,0,25,4843,-0.4759804633464719,8
1,0,0,1,0.14776814652229667,1,0,1,0,2,0,0,2,2,0,1,2,0.9950277931805424,0.5438751679209944,0,76,4671,-0.3681785247722464,5
1,0,0,0,-1.2367242199587352,1,0,1,0,2,0,0,0,0,0,0,2,0.3386179781149237,-0.938830325811173,0,76,3969,2.202831165816506,3
1,0,1,1,1.6137012404433893,1,0,1,2,2,2,2,2,2,2,0,0,1.5683477582378549,2.5382866698076674,0,25,4004,-0.4858028585674789,8
1,0,0,0,1.2064976032430856,1,0,2,1,1,1,1,1,1,2,0,0,-1.4926823160681442,-0.4526908677903516,0,45,4278,-0.625507967689723,8
0,0,0,0,-1.0738427650786138,1,2,1,0,2,0,0,2,0,0,1,2,0.830509890164096,-0.7619600937388005,0,63,2370,0.8084077412669449,5
1,0,1,0,0.6364125111626608,1,0,2,1,1,1,1,1,1,2,1,3,-1.4860351280674797,-0.5487143300266996,0,28,2964,-0.614718436400092,8
1,0,0,0,0.10704778280226633,1,2,1,2,0,2,2,2,2,2,1,2,1.4686399382278874,0.7702020051700019,0,32,5903,-0.31464272205428595,8
1,0,0,1,0.7992939660427822,1,0,2,1,1,1,1,1,1,1,0,1,-1.4993295040688086,-0.5961856120695713,0,34,4279,-0.6191245091458736,8
0,0,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,1,3,-1.3248408190513656,-0.9947943790373651,0,61,5318,0.7658215912611244,1
0,0,1,0,1.5729808767233588,1,2,0,2,2,2,2,2,2,2,0,1,0.9451738831755587,1.864622412229944,0,69,4493,-0.5132188456658286,8
0,0,1,1,1.4100994218432374,1,0,1,2,2,2,0,0,0,1,0,0,0.6659919871476498,1.4640944995661793,0,66,6072,-0.5186518449438462,5
1,1,0,0,1.125056875803025,1,2,0,2,2,0,0,0,2,1,1,2,0.23226297010429173,0.924196902912236,0,71,4964,-0.526772781456528,5
1,0,1,1,-0.38159658183809786,0,1,0,0,0,0,2,0,0,0,1,0,-1.1437049460332582,-0.7063269277015688,0,62,4960,-0.5166425719349931,2
1,0,0,1,0.26992923768238775,0,1,0,0,0,2,2,2,2,1,0,0,-0.32942441595185784,-0.03883923098444245,0,72,3884,-0.5044127032153729,5
1,0,1,1,-0.7073594915983407,1,0,2,1,1,1,1,1,1,1,1,3,-1.504314895069307,-0.9000062289731366,0,59,5471,-0.521897593650455,8
1,0,1,1,-0.3408762181180675,1,2,2,1,1,1,1,1,1,2,0,3,-1.3481059770536914,-0.7370773771289681,0,46,5865,-0.5506473397264998,9
0,0,1,1,0.18848851024232702,1,0,2,1,1,1,1,1,1,0,0,2,-1.5093002860698053,-0.7041210131084986,0,31,2360,-0.603249855661827,8
0,1,1,0,0.7178532386027215,1,2,1,0,0,0,2,2,2,1,1,2,1.1927816362003112,1.2838492181664092,0,40,5791,-0.43535834566775594,6
